Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 26. (Estructura del Órgano Ejecutivo departamental),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 27. (Gobernadora o Gobernador),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 28. (Elección y duración del mandato de la Gobernadora o Gobernador),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 29. (Requisitos),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 30. (De las suplencias),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 31. (Atribuciones de la Gobernadora o Gobernador),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 32. (Secretarias y Secretarios departamentales),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 33. (Atribuciones de las Secretarias o Secretarios departamentales),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo II: Órgano Ejecutivo departamental;;segundo:::Artículo 34. (Delegadas y delegados Provinciales),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo III: Transparencia~ Participación y Control Social;;segundo:::Artículo 35. (Transparencia institucional),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo III: Transparencia~ Participación y Control Social;;segundo:::Artículo 36. (Control Social),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo III: Transparencia~ Participación y Control Social;;segundo:::Artículo 37. (Participación social),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título I: Estructura del Gobierno Autónomo departamental;;segundo:::Capítulo III: Transparencia~ Participación y Control Social;;segundo:::Artículo 38. (Mecanismos de control social),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título II: Relaciones y Coordinación;;segundo:::Capítulo I: Relaciones del Gobierno Autónomo departamental;;segundo:::Artículo 39. (Relaciones),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título II: Relaciones y Coordinación;;segundo:::Capítulo I: Relaciones del Gobierno Autónomo departamental;;segundo:::Artículo 40. (Relaciones internacionales),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título II: Relaciones y Coordinación;;segundo:::Capítulo I: Relaciones del Gobierno Autónomo departamental;;segundo:::Artículo 41. (Acuerdos y convenios intergubernativos),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título II: Relaciones y Coordinación;;segundo:::Capítulo I: Relaciones del Gobierno Autónomo departamental;;segundo:::Artículo 42.(Acuerdos y convenios interinstitucionales),0.971		
Parte II: Estructura y Organización del Gobierno Autónomo departamental;;segundo:::Título II: Relaciones y Coordinación;;segundo:::Capítulo I: Relaciones del Gobierno Autónomo departamental;;segundo:::Artículo 43. (Consejo de Coordinación departamental),0.971		
Parte III: Desarrollo departamental;;tercero:::Artículo 44. (Desarrollo departamental),0.971						
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo I: Generación de Recursos Económicos;;tercero:::Artículo 45. (Desarrollo económico),0.971		
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo II: Recursos Naturales;;tercero:::Artículo 46. (Recursos naturales),0.971		
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo III: Industrialización e Industrias;;tercero:::Artículo 47. (Participación en la industrialización),0.971		
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo III: Industrialización e Industrias;;tercero:::Artículo 48. (Industria y manufactura),0.971		
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo III: Industrialización e Industrias;;tercero:::Artículo 49. (Fomento comercial),0.971		
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Artículo 50. (Lineamientos),0.971		
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección I: Patrimonio del Gobierno Autónomo departamental;;tercero:::Artículo 51. (Patrimonio económico),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección II: Administración Financiera del Gobierno Autónomo departamental;;tercero:::Artículo 52. (Administración financiera),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección II: Administración Financiera del Gobierno Autónomo departamental;;tercero:::Artículo 53. (Presupuesto),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección II: Administración Financiera del Gobierno Autónomo departamental;;tercero:::Artículo 54. (Aprobación y modificación del presupuesto),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección III: Administración Fiscal del Gobierno Autónomo Departamental;;tercero:::Artículo 55. (Recursos públicos departamentales),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección III: Administración Fiscal del Gobierno Autónomo Departamental;;tercero:::Artículo 56. (Tesoro público departamental),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección IV: Estrategia departamental de Planificación y Programación Operativa;;tercero:::Artículo 57. (Planificación departamental),0.971
Parte III: Desarrollo departamental;;tercero:::Título I: Desarrollo Económico;;tercero:::Capítulo IV: Fiscal Financiero;;tercero:::Sección IV: Estrategia departamental de Planificación y Programación Operativa;;tercero:::Artículo 58. (Instrumentos de planificación),0.971
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo I: Medio Ambiente;;tercero:::Artículo 59. (Medio ambiente y biodiversidad),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo II: Energía;;tercero:::Artículo 60. (Energía),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo II: Energía;;tercero:::Artículo 61. (Electrificación rural),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo II: Energía;;tercero:::Artículo 62. (Hidrocarburos),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo III: Minería;;tercero:::Artículo 63. (Minería),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo III: Minería;;tercero:::Artículo 64. (Control ambiental),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo III: Minería;;tercero:::Artículo 65. (Participación y Creación de empresas departamentales),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 66. (desarrollo agropecuario),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 67. (Capacitación y formación agropecuaria),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 68. (Producción ecológica),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 69. (Soberanía y Seguridad alimentaria),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 70. (Cadenas y complejos productivos agropecuarios),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 71. (Comercialización),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo IV: Desarrollo Agropecuario;;tercero:::Artículo 72. (Atención de riesgos y desastres naturales),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo V: Patrimonio y Turismo;;tercero:::Artículo 73. (Patrimonio Natural),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo V: Patrimonio y Turismo;;tercero:::Artículo 74. (Patrimonio cultural),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo V: Patrimonio y Turismo;;tercero:::Artículo 75. (Turismo),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo VI: Integración Vial~ Tráfico y Transporte;;tercero:::Artículo 76. (Infraestructura vial),0.971		
Parte III: Desarrollo departamental;;tercero:::Título II: Desarrollo Productivo;;tercero:::Capítulo VI: Integración Vial~ Tráfico y Transporte;;tercero:::Artículo 77. (Servicio de transporte),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo I: Salud y deporte;;tercero:::Artículo 78. (Acceso universal a la salud),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo I: Salud y deporte;;tercero:::Artículo 79. (Salud),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo I: Salud y deporte;;tercero:::Artículo 80. (Medicina tradicional),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo I: Salud y deporte;;tercero:::Artículo 81. (deporte),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo II: Educación y Cultura;;tercero:::Artículo 82. (Educación),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo II: Educación y Cultura;;tercero:::Artículo 83. (Ciencia y tecnología),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo II: Educación y Cultura;;tercero:::Artículo 84. (Cultura),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo III: Género Generacional;;tercero:::Artículo 85. (Familia),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo III: Género Generacional;;tercero:::Artículo 86. (Género),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo III: Género Generacional;;tercero:::Artículo 87. (Niñez y adolescencia),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo III: Género Generacional;;tercero:::Artículo 88. (Jóvenes),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo III: Género Generacional;;tercero:::Artículo 89. (Adulta y adulto mayor),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo III: Género Generacional;;tercero:::Artículo 90. (Personas con discapacidad),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo IV: Políticas Sociales;;tercero:::Artículo 91. (Agua potable y alcantarillado),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo IV: Políticas Sociales;;tercero:::Artículo 92. (Telecomunicación~ telefonía fija),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo IV: Políticas Sociales;;tercero:::Artículo 93. (Vivienda y hábitat),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo IV: Políticas Sociales;;tercero:::Artículo 94. (Empleo),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo IV: Políticas Sociales;;tercero:::Artículo 95. (Seguridad ciudadana),0.971		
Parte III: Desarrollo departamental;;tercero:::Título III: Desarrollo Humano;;tercero:::Capítulo IV: Políticas Sociales;;tercero:::Artículo 96. (Reinserción Social),0.971		
Parte III: Desarrollo departamental;;tercero:::Parte IV: Régimen Competencial;;tercero:::Artículo 97. (Competencias exclusivas),0.971				
Parte III: Desarrollo departamental;;tercero:::Parte IV: Régimen Competencial;;tercero:::Artículo 98. (Competencias compartidas),0.971				
Parte III: Desarrollo departamental;;tercero:::Parte IV: Régimen Competencial;;tercero:::Artículo 99. (Competencias concurrentes),0.971				
Parte III: Desarrollo departamental;;tercero:::Parte IV: Régimen Competencial;;tercero:::Artículo 100. (Otras competencias),0.971				
Parte III: Desarrollo departamental;;tercero:::Parte V: Jerarquía Normativa y Reformas del Estatuto;;tercero:::Artículo 101. (Jerarquía normativa),0.971				
Parte III: Desarrollo departamental;;tercero:::Parte V: Jerarquía Normativa y Reformas del Estatuto;;tercero:::Artículo 102. (Reforma),0.971				
Parte III: Desarrollo departamental;;tercero:::Parte V: Jerarquía Normativa y Reformas del Estatuto;;tercero:::Artículo 103. (Procedimiento),0.971				
